DATA_DATE,FINANCIAL_TYPE,SYMBOL,SECURITY_NAME,INST_ID,PRICE,QUANTITY,REALISED_PL,MARKET_VALUE,SOURCE
2022-09-30,Equities,TTWO,Take-Two Interactive,,109.0,336629.80807202565,-599632.2098465235,36692649.07985079,fund_whitestone
2022-09-30,Equities,NEM,Newmont,,40.74,80973.17280204037,-238.75148402396587,3298847.0599551247,fund_whitestone
2022-09-30,Equities,EXC,Exelon,,36.18,24589.047350329824,13395.450073037391,889631.733134933,fund_whitestone
2022-09-30,Equities,WEC,WEC Energy Group,,86.47,47206.718925667585,-73624.60385157235,4081964.985502476,fund_whitestone
2022-09-30,Equities,LNT,Alliant Energy,,51.25,284967.4416686401,-51227.721531229756,14604581.385517806,fund_whitestone
2022-09-30,Equities,BSX,Boston Scientific,,38.73,3530.7195176006594,-735.7507786702901,136744.7669166735,fund_whitestone
2022-09-30,Equities,HPQ,HP Inc.,,24.26,168174.78173828052,66967.63507648007,4079920.2049706858,fund_whitestone
2022-09-30,Equities,UDR,"UDR, Inc.",,40.08,45185.81716613222,7472.86709216341,1811047.5520185793,fund_whitestone
2022-09-30,Equities,OXY,Occidental Petroleum,,60.96,150182.59552911896,74936.77669278314,9155131.023455093,fund_whitestone
2022-09-30,Equities,ILMN,Illumina,,190.79,335910.11096005235,267538.2209496315,64088290.07006838,fund_whitestone
2022-09-30,Equities,MHK,Mohawk Industries,,91.19,1172.7994730023197,-3369.2587682352832,106947.58394308152,fund_whitestone
2022-09-30,Equities,TROW,T. Rowe Price,,101.64,3701.4029716486853,5160.982054173608,376210.59803837235,fund_whitestone
2022-09-30,Equities,AMD,AMD,,63.36,250646.65915063504,-455040.67518954974,15880972.323784236,fund_whitestone
2022-09-30,Equities,ULTA,Ulta Beauty,,401.19,346337.3842228505,-596290.0514554378,138947095.17636538,fund_whitestone
2022-09-30,Equities,XOM,ExxonMobil,,84.5,353513.0954077542,-161816.1768212893,29871856.56195523,fund_whitestone
2022-09-30,Equities,ABC,AmerisourceBergen,,133.77,160023.89183821072,-169245.69055771673,21406396.01119745,fund_whitestone
2022-09-30,Equities,NI,NiSource,,24.29,344348.13077538915,127641.50803719697,8364216.096534202,fund_whitestone
2022-09-30,Equities,T,AT&T,,14.4,344787.82488206634,67584.36645863736,4964944.678301755,fund_whitestone
2022-09-30,Equities,CEG,Constellation Energy,,82.26,140227.8726359146,8708.769917179163,11535144.803030334,fund_whitestone
2022-09-30,Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.32,5652.384231023419,-113.75687782561641,685747.2549077611,fund_whitestone
2022-09-30,Government Bond,IT0004735152,BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.33,5175.311741048998,1.6300601924103715,726251.4966214059,fund_whitestone
2022-09-30,Government Bond,FR0000188799,FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.01,3433.755913306326,-118.33378903171476,717689.3234401551,fund_whitestone
2022-09-30,Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.48,95024.59179390557,-460.9330770519975,9928169.350627255,fund_whitestone
2022-09-30,Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,US912810FS25,161.35,6314.5899273792575,263.8675697316686,1018859.0847826431,fund_whitestone
2022-09-30,Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,US912810FQ68,231.9,1559.0636378027416,82.03438094200769,361546.8576064558,fund_whitestone
2022-09-30,Government Bond,GB00B3MYD345,UNITED KINGDOM I/L GILT 0.625% 11/22/2042 REGS,GB00B3MYD345,272.56,4255.73396449122,-26.475764295221467,1159942.849361727,fund_whitestone
2022-09-30,Government Bond,MX0MG00000H9,MEX BONOS DESARR FIX RT 8.5 % 05/31/2029 ,MX0MG00000H9,105.93,3549872.203451754,-11202.261511593526,376037962.5116443,fund_whitestone
2022-09-30,Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.07,5129.836666683797,268.26472982910775,918599.8519030676,fund_whitestone
2022-09-30,Government Bond,JP1103571L10,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2029 ,JP1103571L10,100.98,6045711.766446793,-6116.923714164178,610495974.1757972,fund_whitestone
2022-09-30,Government Bond,GB00BL68HJ26,UNITED KINGDOM GILT 0.125% 01/30/2026 REGS,GB00BL68HJ26,97.27,22687.31679746718,950.6727618284847,2206795.304889633,fund_whitestone
2022-09-30,Government Bond,CA135087YK42,CANADIAN GOVERNMENT RRB 2.0% 12/01/2041,CA135087YK42,186.73,2439.0951310383102,54.404678965338746,455452.23381878366,fund_whitestone
2022-09-30,Government Bond,ES00000128E2,BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,ES00000128E2,150.31,2342.735698954318,-76.87286331163983,352136.6029098236,fund_whitestone
2022-09-30,Government Bond,CND100045210,CHINA GOVERNMENT BOND 3.0% 03/11/2026,CND100045210,101.86,34702.27855278608,-181.06426168350256,3534774.0933867902,fund_whitestone
2022-09-30,Government Bond,CA135087VS05,CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.27,1768.0537451698792,300.28072709621676,364696.446016191,fund_whitestone
2022-09-30,Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,135.85,6611.135988336184,395.2484912499676,898122.8240154706,fund_whitestone
2022-09-30,Government Bond,BE0000304130,BELGIUM KINGDOM 5% 3/28/2035 144A,BE0000304130,160.19,4380.037597980731,-9.664748227307857,701638.2228205333,fund_whitestone
2022-09-30,Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.26,4393.064194353613,0.0,572240.5419565015,fund_whitestone
2022-09-30,Government Bond,CA135087WV25,CANADIAN GOVERNMENT RRB 4.0% 12/01/2031,CA135087WV25,230.37,1624.3443205048407,-111.61876193610232,374200.2011147002,fund_whitestone
2022-09-30,Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,ES0000012B39,108.02,30181.344672535466,1425.8902994898574,3260188.851527281,fund_whitestone
2022-09-30,CASH,USDCURR,CASH,,,,,152117299.42050856,fund_whitestone
